iid;id;gender;idg;condtn;wave;round;position;positin1;order;partner;pid;match;int_corr;samerace;age_o;race_o;pf_o_att;pf_o_sin;pf_o_int;pf_o_fun;pf_o_amb;pf_o_sha;dec_o;attr_o;sinc_o;intel_o;fun_o;amb_o;shar_o;like_o;prob_o;met_o;age;field;field_cd;undergra;mn_sat;tuition;race;imprace;imprelig;from;zipcode;income;goal;date;go_out;career;career_c;sports;tvsports;exercise;dining;museums;art;hiking;gaming;clubbing;reading;tv;theater;movies;concerts;music;shopping;yoga;exphappy;expnum;attr1_1;sinc1_1;intel1_1;fun1_1;amb1_1;shar1_1;attr4_1;sinc4_1;intel4_1;fun4_1;amb4_1;shar4_1;attr2_1;sinc2_1;intel2_1;fun2_1;amb2_1;shar2_1;attr3_1;sinc3_1;fun3_1;intel3_1;amb3_1;attr5_1;sinc5_1;intel5_1;fun5_1;amb5_1;dec;attr;sinc;intel;fun;amb;shar;like;prob;met;match_es;attr1_s;sinc1_s;intel1_s;fun1_s;amb1_s;shar1_s;attr3_s;sinc3_s;intel3_s;fun3_s;amb3_s;satis_2;length;numdat_2;attr7_2;sinc7_2;intel7_2;fun7_2;amb7_2;shar7_2;attr1_2;sinc1_2;intel1_2;fun1_2;amb1_2;shar1_2;attr4_2;sinc4_2;intel4_2;fun4_2;amb4_2;shar4_2;attr2_2;sinc2_2;intel2_2;fun2_2;amb2_2;shar2_2;attr3_2;sinc3_2;intel3_2;fun3_2;amb3_2;attr5_2;sinc5_2;intel5_2;fun5_2;amb5_2;you_call;them_cal;date_3;numdat_3;num_in_3;attr1_3;sinc1_3;intel1_3;fun1_3;amb1_3;shar1_3;attr7_3;sinc7_3;intel7_3;fun7_3;amb7_3;shar7_3;attr4_3;sinc4_3;intel4_3;fun4_3;amb4_3;shar4_3;attr2_3;sinc2_3;intel2_3;fun2_3;amb2_3;shar2_3;attr3_3;sinc3_3;intel3_3;fun3_3;amb3_3;attr5_3;sinc5_3;intel5_3;fun5_3;amb5_3 
467;2;0;3;2;19;15;10;11;8;8;488;0.466666667;0;0.4;28.26666667;3.133333333;24.4;15.8;20.13333333;19.06666667;9.866666667;10.06666667;0.666666667;8.333333333;7.4;7.8;7.2;6.866666667;5.8;6.666666667;5;1.866666667;24;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
468;3;0;5;2;19;15;6;6;8;8;488;0.2;0;0.133333333;28.26666667;3.133333333;24.4;15.8;20.13333333;19.06666667;9.866666667;10.06666667;0.666666667;8.333333333;7.933333333;8.466666667;7.8;8;6.066666667;7.333333333;5.866666667;1.733333333;25;0;13;0;0;0;6;5;2;0;0;0;1;6;3;0;2;8;3;7;7;7;8;8;2;6;8;7;5;9;9;9;7;6;4;0;15;25;15;15;15;15;25;15;15;15;20;10;30;15;20;15;10;10;8;9;6;8;8;8;9;8;7;8;0.333333333;5.666666667;7.466666667;7.266666667;5.666666667;6.4;5;6.066666667;5.8;0;2;6;8;7;7;7;4;8;9;7;7;6;5;3;3;10;20;30;15;15;10;15;25;15;20;15;10;20;25;15;10;20;10;30;15;15;20;10;10;8;9;8;7;8;7;8;8;8;8;2;2;1;1;1;15;20;20;15;15;15;15;20;20;15;15;15;20;20;15;15;20;10;30;15;15;20;10;10;9;9;8;7;9;7;8;8;7;8
469;4;0;7;2;19;15;5;5;8;8;488;0.333333333;0;0.266666667;28.26666667;3.133333333;24.4;15.8;20.13333333;19.06666667;9.866666667;10.06666667;0.733333333;8;7.666666667;7.866666667;7.266666667;6.466666667;6;7.2;5.333333333;1.866666667;25;0;13;0;0;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
470;5;0;9;2;19;15;13;14;8;8;488;0.333333333;0;0.266666667;28.26666667;3.133333333;24.4;15.8;20.13333333;19.06666667;9.866666667;10.06666667;0.733333333;8.066666667;7.4;8.533333333;7.533333333;8.2;6.333333333;6.8;4.733333333;1.866666667;29;0;4;0;0;0;4;1;1;0;0;0;1;4;2;0;4;1;1;1;10;10;10;2;1;3;10;5;10;10;6;6;10;1;4;0;10;20;25;25;10;10;40;10;20;10;10;10;60;10;10;10;5;5;4;9;5;8;6;4;9;8;5;6;0.4;3.533333333;5.466666667;5.866666667;5;3.333333333;3.666666667;5.533333333;4.333333333;0;4;6;6;9;8;2;2;5;8;8;5;5;2;3;2;35;10;25;10;5;15;20;15;30;20;10;5;50;10;10;10;10;10;60;10;5;15;5;5;4;7;7;7;9;3;9;9;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
471;6;0;11;2;19;15;12;13;8;8;488;0.066666667;0;0.266666667;28.26666667;3.133333333;24.4;15.8;20.13333333;19.06666667;9.866666667;10.06666667;0.466666667;6.266666667;7.466666667;7.933333333;6.866666667;7.133333333;5.4;6.2;4.933333333;2;30;0;4;0;0;0;4;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
472;7;0;13;2;19;15;1;1;8;8;488;0.133333333;0;0.133333333;28.26666667;3.133333333;24.4;15.8;20.13333333;19.06666667;9.866666667;10.06666667;0.466666667;7.2;7.666666667;7.933333333;6.666666667;7;5.2;6.333333333;5.066666667;1.866666667;25;0;5;0;0;0;3;1;3;0;0;0;2;4;2;0;5;10;6;7;9;9;8;9;1;7;8;1;10;10;10;10;5;9;4;0;10;25;25;20;10;10;20;10;20;30;10;10;30;5;10;30;5;20;8;10;10;8;9;9;8;8;10;10;0.4;4.4;5.266666667;6.733333333;5.733333333;7.2;5.533333333;6;8.066666667;0;12;8;9;9;9;8;8;8;8;8;10;8;5;3;3;25;10;25;20;10;10;20;15;20;30;5;10;40;10;10;20;10;10;35;10;10;25;10;10;8;7;7;10;9;8;6;8;9;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
473;8;0;15;2;19;15;9;10;8;8;488;0.066666667;0;0.266666667;28.26666667;3.133333333;24.4;15.8;20.13333333;19.06666667;9.866666667;10.06666667;0.066666667;5.933333333;7.266666667;7.6;5.133333333;6.666666667;5.6;5.666666667;4;1.866666667;34;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
474;9;0;17;2;19;15;8;9;8;8;488;0.266666667;0;0.066666667;28.26666667;3.133333333;24.4;15.8;20.13333333;19.06666667;9.866666667;10.06666667;0.8;7.933333333;7.933333333;8.2;8.133333333;7.266666667;7;7.933333333;6.866666667;2;30;0;10;0;0;0;1;1;1;0;0;0;1;6;5;0;2;10;2;10;10;7;7;9;2;9;8;1;4;3;7;10;6;9;9;0;15;20;10;30;5;20;10;10;10;10;50;10;50;10;10;10;10;10;9;9;10;8;7;9;9;9;9;9;0.4;7.066666667;8;8.466666667;7.066666667;7.6;5.2;6.6;7.6;0;6;10;10;6;10;5;8;9;9;7;10;5;7;3;3;15;40;10;10;20;5;15;20;15;30;5;15;40;10;20;10;10;10;60;10;10;5;5;5;9;9;9;10;6;9;9;8;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
475;10;0;19;2;19;15;15;16;8;8;488;0.133333333;0;0.133333333;28.26666667;3.133333333;24.4;15.8;20.13333333;19.06666667;9.866666667;10.06666667;0.533333333;7.066666667;7.666666667;7.733333333;7.6;6.466666667;6;6.666666667;6;2;27;0;13;0;0;0;3;1;2;0;0;0;1;6;2;0;9;1;1;6;10;6;5;2;0;5;4;4;9;8;3;5;6;9;5;0;10;15;30;10;15;20;30;10;20;20;10;10;40;5;10;15;10;20;5;8;5;7;7;6;9;7;7;7;0.466666667;5.066666667;4.333333333;6;4.733333333;3.933333333;5;4.866666667;5.066666667;0;0;6;5;7;6;7;7;7;7;7;7;7;6;3;2;10;10;20;20;15;25;10;15;25;15;15;20;25;5;15;20;15;20;25;5;15;25;10;20;6;9;8;8;8;7;6;7;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
476;11;0;21;2;19;15;14;15;8;8;488;0.133333333;0;0.4;28.26666667;3.133333333;24.4;15.8;20.13333333;19.06666667;9.866666667;10.06666667;0.333333333;6.666666667;7.666666667;6.8;6.666666667;5.933333333;4.066666667;6.133333333;4.6;1.933333333;25;0;13;0;0;0;2;1;3;0;0;0;5;5;2;0;9;4;1;7;9;5;5;4;1;7;3;3;3;3;3;7;6;3;5;0;20;20;20;15;15;10;30;10;10;20;10;20;50;5;5;30;5;5;7;9;5;7;6;7;5;7;7;8;0.333333333;5.266666667;5.266666667;6.333333333;5.4;4.8;3.733333333;4.866666667;4.066666667;0.066666667;2;9;9;9;7;7;6;7;8;8;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;30;20;20;10;10;10;50;30;10;10;0;0;40;5;5;10;30;10;50;0;0;40;0;10;8;8;8;8;9;7;8;7;8;7
477;12;0;23;2;19;15;4;4;8;8;488;0;0;0.133333333;28.26666667;3.133333333;24.4;15.8;20.13333333;19.06666667;9.866666667;10.06666667;0.266666667;6.333333333;7.866666667;8.2;6.466666667;5.666666667;5.4;6.8;4.8;2;27;0;5;0;0;0;3;5;7;0;0;0;1;4;2;0;5;9;6;7;8;6;8;8;4;7;7;4;7;8;7;7;6;4;7;0;16;19;16;17;15;17;20;20;15;15;15;15;25;20;15;20;10;10;6;8;7;7;7;6;7;7;6;8;0.466666667;6.6;6.6;7.4;6.866666667;6.666666667;3.8;6.333333333;5.2;0;3;8;8;6;8;7;6;6;8;7;7;7;8;1;3;20;19;15;19;16;11;18;19;15;17;15;16;20;18;17;17;14;14;21;17;15;19;12;16;6;8;6;6;7;7;8;8;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
478;14;0;26;2;19;15;2;2;8;8;488;0.133333333;0;0.4;28.26666667;3.133333333;24.4;15.8;20.13333333;19.06666667;9.866666667;10.06666667;0.733333333;8;7.8;8.266666667;7.733333333;8.4;6.866666667;7.8;6.133333333;1.666666667;26;0;13;0;0;0;2;4;4;0;0;0;1;4;1;0;7;9;7;9;7;7;9;9;3;3;8;4;7;9;8;9;4;6;4;0;20;20;10;20;10;20;20;10;10;10;20;30;30;20;10;10;10;20;7;8;9;8;7;8;7;8;9;6;0.133333333;6.666666667;6.733333333;6.733333333;6.266666667;6.666666667;6.333333333;5.8;0;0;0;9;9;7;9;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
479;15;0;28;2;19;15;7;7;8;8;488;0;0;0.4;28.26666667;3.133333333;24.4;15.8;20.13333333;19.06666667;9.866666667;10.06666667;0.533333333;7.666666667;7.466666667;8.133333333;6.733333333;7.066666667;5.933333333;7;5.266666667;1.666666667;27;0;13;0;0;0;2;3;3;0;0;0;1;4;3;0;7;10;7;10;9;8;7;9;1;7;5;4;7;7;7;7;7;7;6;0;15;15;20;20;15;15;30;10;15;20;15;10;30;5;15;25;10;15;8;8;8;8;8;8;8;7;8;8;0.2;3.733333333;7.2;7.2;4.733333333;6.4;1.866666667;4.4;7;0;0;6;8;8;8;7;8;8;9;8;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
480;16;0;30;2;19;15;11;12;8;8;488;0.2;0;0.4;28.26666667;3.133333333;24.4;15.8;20.13333333;19.06666667;9.866666667;10.06666667;0.533333333;7.333333333;7.6;7.733333333;7.333333333;6.933333333;6.533333333;6.2;5.133333333;1.866666667;26;0;5;0;0;0;2;4;6;0;0;0;1;4;1;0;5;7;1;8;9;9;9;3;1;6;10;3;3;4;4;4;5;7;4;0;16;18;18;20;12;16;20;14;16;20;12;18;18;15;16;20;15;16;8;9;10;8;7;8;10;8;9;7;0.533333333;4.733333333;6.866666667;6.933333333;6.333333333;5.666666667;5.866666667;2.466666667;2.733333333;0;6;8;8;9;10;6;8;7;9;8;10;7;4;3;3;20;11;12;27;5;25;17;13;19;20;12;29;16;16;17;22;18;21;16;20;13;21;8;20;7;8;8;9;7;7;8;8;10;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
481;1;1;2;2;19;15;8;16;8;8.2;473;0.066666667;0;0.4;26.93333333;2.933333333;15.13333333;18.8;19.6;18.13333333;13.46666667;14.86666667;0.133333333;6.4;6.733333333;6.133333333;5.133333333;5.333333333;4.666666667;5.666666667;4.6;1.866666667;23;0;9;0;0;0;2;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
482;2;1;4;2;19;15;8;15;8;8.2;473;0.266666667;0;0.4;26.93333333;2.933333333;15.13333333;18.8;19.6;18.13333333;13.46666667;14.86666667;0.6;5.4;6.8;7.266666667;6.733333333;6.333333333;6.2;6;5.533333333;2;30;0;8;0;0;0;2;2;6;0;0;0;2;6;1;0;7;9;7;5;9;6;5;8;2;5;9;6;7;7;2;4;4;3;4;0;20;10;22;20;15;13;19;10;18;20;13;20;14;20;18;18;20;10;7;10;9;8;8;7;9;8;9;9;0.4;6.133333333;5.733333333;6.466666667;5.466666667;5.933333333;5.466666667;5.6;4.866666667;0;3;8;7;8;8;6;5;6;9;8;9;6;7;3;3;20;15;20;15;15;15;20;15;20;15;15;15;20;15;20;15;15;15;20;15;20;15;15;15;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
483;3;1;6;2;19;15;8;7;8;8.2;473;0;0;0.4;26.93333333;2.933333333;15.13333333;18.8;19.6;18.13333333;13.46666667;14.86666667;0.333333333;5.866666667;5.866666667;6.466666667;7;6.066666667;5.2;5.066666667;4.733333333;2;28;0;3;0;0;0;2;1;1;0;0;0;6;3;1;0;2;10;1;10;10;10;10;5;1;1;10;5;10;10;10;10;10;5;5;0;40;20;20;20;0;0;50;0;10;20;0;20;20;0;40;5;5;30;8;10;10;10;10;8;10;10;10;10;0.066666667;8.2;9.666666667;9.466666667;9.533333333;8.466666667;7.2;7.733333333;8.2;0.133333333;3;9;10;10;10;5;5;8;10;10;10;5;8;1;3;40;20;20;10;0;10;40;20;20;20;0;0;50;20;0;10;10;10;30;40;10;0;10;10;8;10;10;10;10;8;10;10;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
484;4;1;8;2;19;15;8;1;8;8.2;473;0.133333333;0;0.266666667;26.93333333;2.933333333;15.13333333;18.8;19.6;18.13333333;13.46666667;14.86666667;0.133333333;4;6.866666667;7.533333333;4;6.2;3.133333333;4.933333333;4.533333333;1.866666667;31;0;18;0;0;0;4;1;1;0;0;0;1;6;4;0;15;7;3;5;9;9;9;9;3;7;9;1;9;9;9;9;2;7;6;0;16;16;20;16;16;16;25;10;25;15;5;20;25;10;25;15;5;20;4;8;2;9;9;2;9;9;2;5;1;8.6;7.666666667;8.866666667;7.866666667;4.133333333;3.533333333;7.066666667;4.066666667;0;1;6;10;9;6;8;5;6;10;9;3;10;9;3;2;10;10;30;20;20;10;10;25;25;15;15;10;30;15;15;15;10;15;25;10;25;15;15;10;2;8;9;2;9;2;6;7;6;6;1;0;0;0;0;5;15;25;25;20;10;10;20;20;20;20;10;20;15;20;20;10;15;20;20;15;20;15;10;2;8;8;2;8;2;6;8;2;7
485;5;1;10;2;19;15;8;4;8;8.2;473;0.133333333;0;0.066666667;26.93333333;2.933333333;15.13333333;18.8;19.6;18.13333333;13.46666667;14.86666667;0.133333333;4.266666667;6;6;4.533333333;4.4;4.6;4.333333333;4.333333333;1.933333333;29;0;3;0;0;0;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
486;6;1;12;2;19;15;8;2;8;8.2;473;0.066666667;0;0.2;26.93333333;2.933333333;15.13333333;18.8;19.6;18.13333333;13.46666667;14.86666667;0.4;5.533333333;7.4;7.466666667;5.733333333;7.333333333;5;5.466666667;5.6;2;32;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
487;7;1;14;2;19;15;8;9;8;8.2;473;0;0;0.266666667;26.93333333;2.933333333;15.13333333;18.8;19.6;18.13333333;13.46666667;14.86666667;0.066666667;3.666666667;6.4;7.533333333;3.666666667;4.733333333;3.4;4.6;3.8;2;24;0;6;0;0;0;4;1;1;0;0;0;1;5;3;0;2;4;4;2;8;5;3;2;5;2;7;8;5;9;6;10;6;2;5;0;25;26;15;10;9;15;20;15;15;20;15;15;15;15;15;20;20;15;7;9;6;8;5;6;7;7;5;5;0.6;6.266666667;5.6;6.8;5.533333333;6.066666667;2.733333333;5.866666667;3.733333333;0;2;5;8;7;7;6;8;6;8;8;5;6;5;1;3;15;20;15;20;15;15;20;20;15;20;5;20;20;15;15;15;20;15;15;15;20;20;15;15;7;9;8;6;5;6;9;8;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
488;8;1;16;2;19;15;8;14;8;8.2;473;0.133333333;0;0.266666667;26.93333333;2.933333333;15.13333333;18.8;19.6;18.13333333;13.46666667;14.86666667;0.266666667;4.933333333;6;6.666666667;5.933333333;6.733333333;4.066666667;4.8;5.866666667;1.866666667;29;0;8;0;0;0;4;1;1;0;0;0;3;2;3;0;7;3;3;3;9;5;1;1;1;8;8;8;8;8;8;8;8;3;5;0;15;20;20;20;5;20;20;20;20;20;10;10;20;20;20;20;10;10;5;10;7;10;8;5;10;10;7;8;0.8;7.4;7.2;7.466666667;7.266666667;7.4;7.266666667;7.533333333;7;0;4;8;10;8;8;7;5;5;10;10;10;10;7;3;3;10;20;20;20;20;10;10;20;20;20;20;10;30;5;10;10;10;35;20;20;20;20;10;10;6;8;8;8;8;7;8;8;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
489;9;1;18;2;19;15;8;13;8;8.2;473;0.533333333;0;0.4;26.93333333;2.933333333;15.13333333;18.8;19.6;18.13333333;13.46666667;14.86666667;0.733333333;7.466666667;6.866666667;7;7.133333333;6.466666667;5.866666667;6.8;6.133333333;2;28;0;8;0;0;0;2;6;5;0;0;0;3;2;1;0;7;7;7;7;9;9;9;6;9;9;6;6;9;9;9;7;6;5;6;0;20;10;20;20;20;0;60;0;0;40;0;0;20;20;20;20;20;0;6;8;8;9;10;7;8;9;7;10;0.733333333;6.933333333;7.266666667;7.8;6.933333333;7.133333333;6.666666667;7.066666667;7.133333333;0;0;9;9;9;9;10;5;7;8;7;7;10;6;1;3;30;10;20;20;10;10;30;10;20;20;10;10;50;0;0;50;0;0;10;20;20;20;20;10;7;8;9;8;10;7;8;9;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
490;10;1;20;2;19;15;8;6;8;8.2;473;0.066666667;0;0.4;26.93333333;2.933333333;15.13333333;18.8;19.6;18.13333333;13.46666667;14.86666667;0.133333333;3.2;5.933333333;6.533333333;5.533333333;5.466666667;4.333333333;4.6;4.6;1.866666667;29;0;14;0;0;0;2;6;1;0;0;0;2;6;3;0;6;3;1;2;7;7;7;6;2;5;9;9;8;10;9;8;7;4;3;0;30;15;20;10;10;15;50;0;0;30;0;20;50;0;25;10;15;0;3;7;6;8;6;3;7;8;6;6;0.8;8.533333333;7.8;7.933333333;6.8;7.266666667;6.533333333;7.2;5.133333333;0;3;7;7;8;6;6;8;5;7;8;6;7;8;1;3;50;10;10;15;0;15;40;15;10;10;10;15;60;5;5;15;5;10;25;15;20;15;20;5;5;7;7;6;7;5;7;7;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
491;11;1;22;2;19;15;8;12;8;8.2;473;0.266666667;0;0.2;26.93333333;2.933333333;15.13333333;18.8;19.6;18.13333333;13.46666667;14.86666667;0.8;7.666666667;6.733333333;7.8;7.6;7.6;5.666666667;5.8;4.4;2;29;0;8;0;0;0;3;3;3;0;0;0;2;4;1;0;7;9;2;9;9;9;8;9;7;9;8;2;7;8;8;9;9;6;5;0;30;10;25;20;8;7;40;10;10;20;10;10;50;10;10;20;5;5;7;7;7;7;7;7;6;7;7;7;0.333333333;6.4;6.466666667;6.666666667;6.466666667;6.2;5.933333333;5.533333333;5.4;0;0;7;7;7;8;7;7;7;7;7;8;7;8;3;3;40;10;20;20;5;5;30;20;20;20;5;5;40;10;10;20;10;10;30;20;10;20;10;10;8;7;8;8;8;8;6;8;7;7;2;0;0;0;0;50;10;10;10;10;10;50;10;10;10;10;10;75;5;5;5;5;5;50;10;10;10;10;10;8;7;6;7;7;9;8;8;8;7
492;12;1;24;2;19;15;8;3;8;8.2;473;0.466666667;0;0.066666667;26.93333333;2.933333333;15.13333333;18.8;19.6;18.13333333;13.46666667;14.86666667;0.666666667;7.333333333;7.266666667;7.866666667;7.4;7;6.066666667;6.466666667;5.2;2;30;0;10;0;0;0;6;1;1;0;0;0;2;4;2;0;2;10;10;10;10;10;10;10;2;4;10;7;5;5;2;5;10;10;7;0;30;0;30;30;10;0;50;0;30;20;0;0;0;30;30;0;30;10;10;10;10;10;10;10;10;10;10;10;0.666666667;8.466666667;9.466666667;9.6;7.4;7.933333333;5;7.6;3.066666667;0;3;10;8;10;8;1;1;7;2;10;8;10;6;3;2;50;0;0;50;0;0;50;5;30;10;0;5;100;0;0;0;0;0;30;30;30;0;10;0;4;5;10;10;10;7;8;7;7;8;3;2;1;1;1;50;5;30;15;5;5;50;5;45;0;0;0;60;10;30;0;0;0;30;10;60;0;0;0;5;6;8;10;7;7;2;7;3;7
493;13;1;25;2;19;15;8;11;8;8.2;473;0.066666667;0;0.266666667;26.93333333;2.933333333;15.13333333;18.8;19.6;18.13333333;13.46666667;14.86666667;0.6;6.8;7.066666667;6.6;6.8;6.2;4.8;5.6;4.533333333;1.866666667;20;0;13;0;0;0;4;1;1;0;0;0;5;6;5;0;13;10;10;7;7;4;4;3;3;6;7;10;8;8;7;7;10;6;10;0;30;10;10;30;10;10;30;20;10;30;5;5;25;25;10;20;10;10;7;7;8;8;8;7;9;9;8;9;0.133333333;7.2;9;9.666666667;8.133333333;8;6.733333333;7.066666667;3.733333333;0;1;10;7;7;10;7;10;7;7;7;9;2;8;3;3;30;15;15;30;5;5;30;15;15;30;5;5;25;15;10;20;10;20;20;20;10;20;15;15;7;7;8;8;8;7;8;7;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
