iid;id;gender;idg;condtn;wave;round;position;positin1;order;partner;pid;match;int_corr;samerace;age_o;race_o;pf_o_att;pf_o_sin;pf_o_int;pf_o_fun;pf_o_amb;pf_o_sha;dec_o;attr_o;sinc_o;intel_o;fun_o;amb_o;shar_o;like_o;prob_o;met_o;age;field;field_cd;undergra;mn_sat;tuition;race;imprace;imprelig;from;zipcode;income;goal;date;go_out;career;career_c;sports;tvsports;exercise;dining;museums;art;hiking;gaming;clubbing;reading;tv;theater;movies;concerts;music;shopping;yoga;exphappy;expnum;attr1_1;sinc1_1;intel1_1;fun1_1;amb1_1;shar1_1;attr4_1;sinc4_1;intel4_1;fun4_1;amb4_1;shar4_1;attr2_1;sinc2_1;intel2_1;fun2_1;amb2_1;shar2_1;attr3_1;sinc3_1;fun3_1;intel3_1;amb3_1;attr5_1;sinc5_1;intel5_1;fun5_1;amb5_1;dec;attr;sinc;intel;fun;amb;shar;like;prob;met;match_es;attr1_s;sinc1_s;intel1_s;fun1_s;amb1_s;shar1_s;attr3_s;sinc3_s;intel3_s;fun3_s;amb3_s;satis_2;length;numdat_2;attr7_2;sinc7_2;intel7_2;fun7_2;amb7_2;shar7_2;attr1_2;sinc1_2;intel1_2;fun1_2;amb1_2;shar1_2;attr4_2;sinc4_2;intel4_2;fun4_2;amb4_2;shar4_2;attr2_2;sinc2_2;intel2_2;fun2_2;amb2_2;shar2_2;attr3_2;sinc3_2;intel3_2;fun3_2;amb3_2;attr5_2;sinc5_2;intel5_2;fun5_2;amb5_2;you_call;them_cal;date_3;numdat_3;num_in_3;attr1_3;sinc1_3;intel1_3;fun1_3;amb1_3;shar1_3;attr7_3;sinc7_3;intel7_3;fun7_3;amb7_3;shar7_3;attr4_3;sinc4_3;intel4_3;fun4_3;amb4_3;shar4_3;attr2_3;sinc2_3;intel2_3;fun2_3;amb2_3;shar2_3;attr3_3;sinc3_3;intel3_3;fun3_3;amb3_3;attr5_3;sinc5_3;intel5_3;fun5_3;amb5_3 
458;5;0;9;1;18;6;6;6;3;1;460;0;0.02;0;33;2;20;10;20;15;15;20;0;617;533;600;550;800;583;633;367;183;29;Business;8;UC Berkeley;1 309.00;15 162.00;4;9;8;Hong Kong;0;0;1;4;1;Entrepreneurship;7;9;1;6;10;8;6;9;3;6;9;7;8;8;4;1;10;9;5;0;50;5;25;20;0;0;30;10;30;10;20;0;50;10;20;0;0;20;10;10;9;10;10;8;7;10;7;10;1;5;10;8;8;6;5;4;5;0;5;10;10;10;10;8;5;8;10;10;10;8;4;3;3;65;10;0;25;0;0;40;20;15;15;15;15;40;20;30;10;0;0;70;0;20;10;0;0;9;9;10;10;10;7;9;10;9;9;1;1;0;0;0;70;0;30;0;0;0;80;0;0;0;0;20;50;20;30;0;0;0;80;0;20;0;0;0;10;10;10;10;10;8;8;9;7;9
459;6;0;11;1;18;6;5;5;2;1;460;0;0.2;0;33;2;20;10;20;15;15;20;0;717;567;583;550;750;550;700;400;200;26;Finance;8;Yale;1 450.00;26 100.00;4;6;1;New York City;20853;62 829.00;1;5;3;Fixed Income Sales & Trading;7;1;3;1;9;8;9;1;1;6;4;6;8;8;8;8;8;1;5;0;30;10;10;30;10;10;50;0;10;30;0;10;50;0;0;30;0;20;5;5;5;5;8;5;5;5;5;8;0;5;10;8;2;5;2;5;2;0;0;10;5;5;10;5;10;5;5;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;50;10;10;0;10;50;10;10;10;10;10;50;10;10;0;10;20;50;10;10;10;0;20;8;8;8;8;8;8;3;6;8;6
460;1;1;2;1;18;6;4;4;1;1;454;0;0.6;1;27;2;10;20;20;20;10;20;1;700;850;800;683;667;617;667;433;200;33;History;7;Rice University;0;17 125.00;2;2;1;Cincinnati, Ohio;45213;30 038.00;1;4;2;Professor;2;9;7;10;10;10;10;8;1;7;9;10;6;9;10;10;1;5;8;0;20;10;20;15;15;20;15;20;15;15;20;15;15;20;15;10;20;15;8;8;7;9;7;7;9;8;8;6;0;5;10;8;8;7;7;9;10;0;1;8;10;10;9;9;9;8;10;9.5;9;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;15;15;20;15;15;20;20;15;20;15;10;20;20;20;15;15;15;15;20;15;20;15;15;15;8;8;9;8;8;8;8;9;7;6
461;2;1;4;1;18;6;4;3;2;1;454;0;0.03;0;27;2;10;20;20;20;10;20;0;450;683;700;567;700;400;417;400;200;27;biomedical informatics;5;medicine;0;0;6;2;2;india;248001;0;1;7;4;physician, informaticist;4;9;8;9;9;7;7;9;8;6;2;2;7;6;6;6;4;4;7;0;40;20;20;10;10;0;50;20;10;10;10;0;50;10;15;15;10;0;6;8;9;8;7;6;6;6;6;6;1;6;6;6;7;6;6;6;6;0;3;8;8;7;9;6;6;8;8;8;10;8;5;3;1;30;20;15;15;5;15;40;20;10;20;0;10;40;10;10;20;10;10;50;20;10;10;10;0;6;7;7;7;6;4;5;6;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
462;3;1;6;1;18;6;4;5;6;1;454;0;0.13;0;27;2;10;20;20;20;10;20;0;417;833;683;467;683;367;417;400;200;33;Electrical Engineering;5;China;0;0;4;1;5;Cambridge, MA;0;0;4;6;6;Professor, or Engineer;2;8;7;5;2;6;6;1;2;7;3;8;5;7;6;9;2;2;8;0;30;30;10;10;0;20;10;30;20;10;10;20;20;20;10;20;10;20;4;9;6;8;2;3;10;7;8;3;1;6;7;7;6;8;4;6;5;0;3;7;8;4;5;3;4;5;8;7;8;4;2;1;1;30;30;10;10;0;20;30;20;15;15;0;20;30;20;10;20;10;10;30;30;10;10;10;10;4;8;7;6;2;3;9;8;7;2;0;0;0;0;0;30;30;10;20;0;10;30;20;10;20;0;20;25;20;20;15;10;10;25;20;20;15;10;10;4;8;6;4;2;3;9;7;7;2
463;4;1;8;1;18;6;4;2;3;1;454;0;-0.09;0;27;2;10;20;20;20;10;20;0;583;833;833;650;733;433;650;450;200;23;physics;10;Fudan;0;0;4;3;2;China;200000;0;2;7;1;Not sure yet;10;5;4;7;5;4;3;3;5;4;5;4;4;4;4;7;3;1;5;0;15;15;15;15;15;25;15;15;15;15;15;25;15;15;15;15;15;25;6;7;7;8;7;5;5;5;5;5;0;4;6;4;6;5;4;5;0;0;0;5;5;5;5;5;5;5;5;7;6;7;5;1;2;15;15;15;15;15;25;15;15;15;15;15;25;15;15;15;15;15;25;15;15;15;15;15;25;5;5;5;5;5;5;5;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
464;5;1;10;1;18;6;4;1;4;1;454;0;-0.03;0;27;2;10;20;20;20;10;20;1;700;717;817;783;767;533;700;517;183;33;MBA;8;National University Of Singapore;0;0;4;1;1;Singapore;597627;0;1;3;1;Management Consulting;7;10;9;6;7;3;3;5;5;9;3;4;6;7;7;7;2;1;5;0;15;15;15;20;15;20;20;20;20;10;20;10;20;20;20;10;20;10;5;8;8;9;10;6;10;10;9;10;0;8;8;8;6;5;5;6;7;0;1;0;0;0;0;0;0;0;0;0;0;0;5;1;1;30;20;20;20;0;10;20;20;20;20;10;10;30;10;20;20;10;10;30;20;20;20;5;5;5;9;9;9;10;5;8;8;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
465;6;1;12;1;18;6;4;6;5;1;454;0;0.57;1;27;2;10;20;20;20;10;20;0;517;617;550;600;317;350;400;283;200;23;art history;7;oberlin;1 340.00;26 580.00;2;1;3;new york;10027;16 767.00;6;7;3;playing music;6;4;8;1;3;8;8;4;1;4;9;2;1;3;10;10;1;1;4;0;20;20;20;20;20;0;50;10;10;10;10;10;50;10;10;10;10;10;7;10;8;7;5;7;10;8;9;1;1;6;0;0;0;0;5;0;5;0;1;8;9;8;7;6;7;7;6;6;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
466;1;0;1;2;19;15;3;3;4;1;481;0;0.7;1;23;2;25;20;15;20;5;15;0;773;760;807;773;680;560;707;527;187;24;working;18;Barnard College;1 330.00;2 406.00;2;1;1;Texas/London;77077;42 967.00;6;7;1;unknown;10;4;2;9;8;5;6;4;3;2;8;5;5;7;6;8;4;2;5;0;10;20;20;15;20;15;25;15;15;20;10;15;45;5;15;15;10;10;7;9;7;8;8;7;9;8;7;7;0;5;7;5.5;4;4;3;4;5;0;0;7;7;8;8;9;9;7;7;7;7;8;2;1;2;40;5;5;5;5;40;25;15;15;15;10;30;20;15;15;15;10;25;30;10;10;15;10;25;7;7;7;7;7;7;6;6;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
467;2;0;3;2;19;15;10;11;11;1;481;1;0.65;1;23;2;25;20;15;20;5;15;1;833;740;780;720;687;580;667;500;187;24;Consulting;8;Columbia College, CU;1 430.00;26 908.00;2;7;4;CT, FL, TN;10006;21 488.00;6;2;1;Consulting, later Arts or Non-Profit;7;8;4;9;9;9;9;8;5;8;9;8;9;9;9;9;9;9;7;0;20;20;20;20;20;0;50;10;20;15;5;0;60;5;15;10;5;5;8;8;8;8;8;8;8;8;7;8;1;8;10;10;9;8;7;7;4;0;4;0;0;0;0;0;0;0;0;0;0;0;3;3;3;20;10;20;20;20;10;20;20;20;20;20;0;30;10;20;15;10;15;40;10;15;15;10;10;7;7;7;7;7;6;6;6;6;6;6;0;0;0;0;20;20;20;20;20;0;0;25;30;15;15;15;30;15;15;15;10;15;40;10;15;15;10;10;7;9;9;8;8;7;7;7;7;7
468;3;0;5;2;19;15;6;6;7;1;481;0;0.53;0;23;2;25;20;15;20;5;15;1;833;793;847;780;800;607;733;587;173;25;Human Rights: Middle East;13;University of Michigan;1 290.00;21 645.00;6;5;2;Detroit suburbs;48302;89 977.00;1;6;3;"Professor; Human Rights Director";2;8;3;7;7;7;8;8;2;6;8;7;5;9;9;9;7;6;4;0;15;25;15;15;15;15;25;15;15;15;20;10;30;15;20;15;10;10;8;9;6;8;8;8;9;8;7;8;0;5;7;6;4;5;5;4;2;0;2;6;8;7;7;7;4;8;9;7;7;6;5;3;3;10;20;30;15;15;10;15;25;15;20;15;10;20;25;15;10;20;10;30;15;15;20;10;10;8;9;8;7;8;7;8;8;8;8;2;2;1;1;1;15;20;20;15;15;15;15;20;20;15;15;15;20;20;15;15;20;10;30;15;15;20;10;10;9;9;8;7;9;7;8;8;7;8
469;4;0;7;2;19;15;5;5;6;1;481;0;0.3;0;23;2;25;20;15;20;5;15;0;800;767;787;727;647;600;720;533;187;25;Human Rights;13;Tufts University;0;26 892.00;4;1;1;Tokyo, Japan;2155;0;2;3;1;Work at the UN;9;10;7;7;7;7;7;3;3;4;7;9;7;7;7;8;6;9;4;0;20;10;20;20;10;20;40;10;10;20;10;10;40;10;20;10;10;10;8;8;8;6;6;7;8;8;9;5;0;8;8;7;5;7;0;7;4;0;6;8;8;6;7;4;6;9;9;6;9;4;3;2;2;50;10;10;20;0;10;30;20;10;20;10;10;30;10;30;10;10;10;40;10;10;20;10;10;8;8;6;7;4;7;7;7;7;4;0;4;1;1;1;40;20;10;10;0;10;40;10;10;10;10;20;20;20;10;20;0;30;30;0;10;30;10;20;8;7;7;8;5;7;6;7;7;8
470;5;0;9;2;19;15;13;14;14;1;481;0;0.67;0;23;2;25;20;15;20;5;15;0;807;740;853;753;820;633;680;473;187;29;medicine;4;harvard;1 400.00;26 019.00;4;1;1;south carolina;29571;18 619.00;1;4;2;medicine;4;1;1;1;10;10;10;2;1;3;10;5;10;10;6;6;10;1;4;0;10;20;25;25;10;10;40;10;20;10;10;10;60;10;10;10;5;5;4;9;5;8;6;4;9;8;5;6;0;3;4;5;4;2;3;4;3;0;4;6;6;9;8;2;2;5;8;8;5;5;2;3;2;35;10;25;10;5;15;20;15;30;20;10;5;50;10;10;10;10;10;60;10;5;15;5;5;4;7;7;7;9;3;9;9;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
471;6;0;11;2;19;15;12;13;13;1;481;0;0.46;0;23;2;25;20;15;20;5;15;0;627;747;793;687;713;540;620;493;200;30;medicine;4;Stanford University;1 450.00;25 917.00;4;8;8;California, New Jersey;8091;0;2;5;3;physician;4;3;4;6;10;7;7;5;2;9;7;8;6;8;6;6;10;4;5;0;15;15;25;10;15;20;25;10;15;15;15;20;25;10;15;15;15;20;7;8;8;9;9;7;8;8;7;7;0;4;3;4;3;4;2;2;2;0;2;7;6;9;7;8;10;6;7;7;6;7;2;3;2;35;10;20;10;10;15;25;10;20;10;15;20;30;15;10;15;10;20;30;15;10;20;10;15;7;8;8;8;8;6;6;8;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
472;7;0;13;2;19;15;1;1;2;1;481;0;0.6;0;23;2;25;20;15;20;5;15;0;720;767;793;667;700;520;633;507;187;25;Urban Planning;5;UCLA;1 290.00;15 309.00;3;1;3;California;92879;0;2;4;2;Urban Planner;5;10;6;7;9;9;8;9;1;7;8;1;10;10;10;10;5;9;4;0;10;25;25;20;10;10;20;10;20;30;10;10;30;5;10;30;5;20;8;10;10;8;9;9;8;8;10;10;1;8;7;7;7;5;6;8;8;0;12;8;9;9;9;8;8;8;8;8;10;8;5;3;3;25;10;25;20;10;10;20;15;20;30;5;10;40;10;10;20;10;10;35;10;10;25;10;10;8;7;7;10;9;8;6;8;9;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
473;8;0;15;2;19;15;9;10;10;1;481;0;0.54;0;23;2;25;20;15;20;5;15;0;593;727;760;513;667;560;567;400;187;34;Biotechnology;10;Harbin Medical University, China;0;0;4;1;1;Belgium;10086;0;2;6;4;Clinic Trial;2;7;5;5;8;8;8;8;6;6;9;8;8;9;9;9;7;7;7;0;15;20;20;15;15;15;20;15;15;20;15;15;20;20;15;15;15;15;7;9;8;10;7;8;9;9;8;8;0;10;9;8;8;8;8;8;5;0;3;8;9;9;9;9;8;8;9;9;8;8;9;3;3;15;15;20;20;15;15;15;20;20;15;15;15;20;15;15;20;15;15;20;15;15;20;15;15;8;8;8;7;7;7;8;8;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
474;9;0;17;2;19;15;8;9;9;1;481;0;0.31;0;23;2;25;20;15;20;5;15;1;793;793;820;813;727;700;793;687;200;30;biotechnology;10;washington university in st louis;0;26 377.00;1;1;1;alabama;36701;22 161.00;1;6;5;scientist;2;10;2;10;10;7;7;9;2;9;8;1;4;3;7;10;6;9;9;0;15;20;10;30;5;20;10;10;10;10;50;10;50;10;10;10;10;10;9;9;10;8;7;9;9;9;9;9;0;8;7;8;6;7;5;6;8;0;6;10;10;6;10;5;8;9;9;7;10;5;7;3;3;15;40;10;10;20;5;15;20;15;30;5;15;40;10;20;10;10;10;60;10;10;5;5;5;9;9;9;10;6;9;9;8;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
475;10;0;19;2;19;15;15;16;1;1;481;0;0.66;0;23;2;25;20;15;20;5;15;1;707;767;773;760;647;600;667;600;200;27;SIPA-International Affairs;13;American University;1 206.00;22 481.00;3;1;2;San Francisco;63131;82 734.00;1;6;2;International Development;9;1;1;6;10;6;5;2;0;5;4;4;9;8;3;5;6;9;5;0;10;15;30;10;15;20;30;10;20;20;10;10;40;5;10;15;10;20;5;8;5;7;7;6;9;7;7;7;0;6;8;7;3;3;6;6;7;0;0;6;5;7;6;7;7;7;7;7;7;7;6;3;2;10;10;20;20;15;25;10;15;25;15;15;20;25;5;15;20;15;20;25;5;15;25;10;20;6;9;8;8;8;7;6;7;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
476;11;0;21;2;19;15;14;15;15;1;481;0;0.41;1;23;2;25;20;15;20;5;15;0;667;767;680;667;593;407;613;460;193;25;SIPA-International Affairs;13;UC Santa Cruz;1 149.00;15 004.00;2;1;3;California;94933;40 163.00;5;5;2;International Development;9;4;1;7;9;5;5;4;1;7;3;3;3;3;3;7;6;3;5;0;20;20;20;15;15;10;30;10;10;20;10;20;50;5;5;30;5;5;7;9;5;7;6;7;5;7;7;8;0;7;4;5;3;4;3;4;2;0;2;9;9;9;7;7;6;7;8;8;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;30;20;20;10;10;10;50;30;10;10;0;0;40;5;5;10;30;10;50;0;0;40;0;10;8;8;8;8;9;7;8;7;8;7
477;12;0;23;2;19;15;4;4;5;1;481;0;0.35;0;23;2;25;20;15;20;5;15;0;633;787;820;647;567;540;680;480;200;27;Electrical Engineering;5;McGill University;0;0;3;5;7;Canada;0;0;1;4;2;Engineer;5;9;6;7;8;6;8;8;4;7;7;4;7;8;7;7;6;4;7;0;16;19;16;17;15;17;20;20;15;15;15;15;25;20;15;20;10;10;6;8;7;7;7;6;7;7;6;8;0;6;6;6;5;6;7;6;4;0;3;8;8;6;8;7;6;6;8;7;7;7;8;1;3;20;19;15;19;16;11;18;19;15;17;15;16;20;18;17;17;14;14;21;17;15;19;12;16;6;8;6;6;7;7;8;8;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
478;14;0;26;2;19;15;2;2;3;1;481;0;0.4;1;23;2;25;20;15;20;5;15;1;800;780;827;773;840;687;780;613;167;26;International Affairs;13;University of Vermont;1 130.00;20 100.00;2;4;4;Washington DC;5401;0;1;4;1;Finance/Economics;7;9;7;9;7;7;9;9;3;3;8;4;7;9;8;9;4;6;4;0;20;20;10;20;10;20;20;10;10;10;20;30;30;20;10;10;10;20;7;8;9;8;7;8;7;8;9;6;0;7;8;8;7;7;7;7;0;0;0;9;9;7;9;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
479;15;0;28;2;19;15;7;7;8;1;481;0;0.23;1;23;2;25;20;15;20;5;15;1;767;747;813;673;707;593;700;527;167;27;International affairs;13;Colorado State;1 090.00;12 444.00;2;3;3;colorado;80123;46 185.00;1;4;3;Banking;7;10;7;10;9;8;7;9;1;7;5;4;7;7;7;7;7;7;6;0;15;15;20;20;15;15;30;10;15;20;15;10;30;5;15;25;10;15;8;8;8;8;8;8;8;7;8;8;0;6;8;6;4;5;3;6;8;0;1.5;6;8;8;8;7;8;8;9;8;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
480;16;0;30;2;19;15;11;12;12;1;481;0;0.45;1;23;2;25;20;15;20;5;15;1;733;760;773;733;693;653;620;513;187;26;Urban Planning;5;Sarah Lawrence College;1 260.00;27 982.00;2;4;6;New Jersey;7076;0;1;4;1;Planning;5;7;1;8;9;9;9;3;1;6;10;3;3;4;4;4;5;7;4;0;16;18;18;20;12;16;20;14;16;20;12;18;18;15;16;20;15;16;8;9;10;8;7;8;10;8;9;7;0;5;5;5;5;5;5;6;7;0;6;8;8;9;10;6;8;7;9;8;10;7;4;3;3;20;11;12;27;5;25;17;13;19;20;12;29;16;16;17;22;18;21;16;20;13;21;8;20;7;8;8;9;7;7;8;8;10;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
481;1;1;2;2;19;15;3;16;4;1;466;0;0.7;1;24;2;10;20;20;15;20;15;0;640;673;613;513;533;467;567;460;187;23;teaching of English;9;Fordham University;1 160.00;22 170.00;2;8;1;Westchester County, N.Y.;10502;78 844.00;2;3;2;English teacher;2;3;3;7;9;8;7;1;2;5;8;2;7;10;10;10;6;1;6;0;25;20;15;20;5;15;35;10;15;20;0;20;30;10;10;20;20;10;8;7;8;9;5;8;8;9;8;6;0;5;7;7;6;6;4;6;5;0;4;7;7;6;8;1;7;8;7;9;8;6;7;1;3;30;10;10;20;0;30;25;15;10;25;0;25;25;10;10;25;5;25;30;15;10;15;20;10;8;7;9;8;6;8;8;9;8;6;2;0;0;0;0;20;20;20;20;0;20;35;15;15;15;0;10;20;10;20;20;10;20;30;10;10;20;20;10;8;7;9;8;6;8;8;9;8;7
482;2;1;4;2;19;15;3;15;5;1;466;0;0.14;1;24;2;10;20;20;15;20;15;0;540;680;727;673;633;620;600;553;200;30;MBA;8;Tufts;0;26 892.00;2;2;6;Florida;32780;29 575.00;2;6;1;Management Consulting;7;9;7;5;9;6;5;8;2;5;9;6;7;7;2;4;4;3;4;0;20;10;22;20;15;13;19;10;18;20;13;20;14;20;18;18;20;10;7;10;9;8;8;7;9;8;9;9;0;7;6;7;6;8;6;6;4;0;3;8;7;8;8;6;5;6;9;8;9;6;7;3;3;20;15;20;15;15;15;20;15;20;15;15;15;20;15;20;15;15;15;20;15;20;15;15;15;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
483;3;1;6;2;19;15;3;7;12;1;466;0;0.74;1;24;2;10;20;20;15;20;15;0;587;587;647;700;607;520;507;473;200;28;Sociology;3;Bucharest University;0;0;2;1;1;Romania;0;0;6;3;1;professor;2;10;1;10;10;10;10;5;1;1;10;5;10;10;10;10;10;5;5;0;40;20;20;20;0;0;50;0;10;20;0;20;20;0;40;5;5;30;8;10;10;10;10;8;10;10;10;10;0;7;10;9;9;6;3;7;7;0;3;9;10;10;10;5;5;8;10;10;10;5;8;1;3;40;20;20;10;0;10;40;20;20;20;0;0;50;20;0;10;10;10;30;40;10;0;10;10;8;10;10;10;10;8;10;10;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
484;4;1;8;2;19;15;3;1;3;1;466;0;0.43;0;24;2;10;20;20;15;20;15;0;400;687;753;400;620;313;493;453;187;31;GSAS;18;school overseas (need a name ?);0;0;4;1;1;Los Angeles;90036;34 752.00;1;6;4;professional career;15;7;3;5;9;9;9;9;3;7;9;1;9;9;9;9;2;7;6;0;16;16;20;16;16;16;25;10;25;15;5;20;25;10;25;15;5;20;4;8;2;9;9;2;9;9;2;5;1;10;6;10;10;0;0;8;3;0;1;6;10;9;6;8;5;6;10;9;3;10;9;3;2;10;10;30;20;20;10;10;25;25;15;15;10;30;15;15;15;10;15;25;10;25;15;15;10;2;8;9;2;9;2;6;7;6;6;1;0;0;0;0;5;15;25;25;20;10;10;20;20;20;20;10;20;15;20;20;10;15;20;20;15;20;15;10;2;8;8;2;8;2;6;8;2;7
485;5;1;10;2;19;15;3;4;15;1;466;0;0.36;0;24;2;10;20;20;15;20;15;0;427;600;600;453;440;460;433;433;193;29;African-American Studies/History;3;Amherst College;1 402.00;27 240.00;1;4;3;South Orange, New Jersey;7050;0;2;6;2;writer/teacher;2;6;10;9;7;7;7;4;6;6;9;8;8;8;7;8;7;4;6;0;20;15;20;15;15;15;20;15;15;15;20;15;15;20;15;15;20;15;8;8;7;8;7;7;8;8;7;7;1;9;10;10;9;10;8;9;6;0;8;10;9;10;9;10;10;10;10;9;10;8;9;1;3;20;15;20;15;15;15;20;20;15;15;15;15;20;15;15;20;15;15;15;20;15;15;20;15;10;9;9;8;8;9;9;9;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
486;6;1;12;2;19;15;3;2;2;1;466;0;0.4;0;24;2;10;20;20;15;20;15;0;553;740;747;573;733;500;547;560;200;32;Neurosciences/Stem cells;10;U. del Rosario, Medicine, Colombia SA;0;0;3;1;1;Colombia, South America;10021;0;3;6;2;Medical Sciences;4;7;1;3;10;8;6;4;1;9;8;1;7;10;5;8;2;2;8;0;20;20;20;15;10;15;30;15;15;20;10;10;10;25;25;15;15;10;7;10;8;9;9;8;10;9;8;10;1;7;8;7;9;6;7;7;4;0;1;8;10;8;7;8;6;7;10;8;8;9;5;1;3;25;15;20;15;20;5;15;25;20;15;15;10;15;20;20;15;20;10;15;20;20;15;20;10;6;10;8;7;9;6;7;9;6;10;0;0;0;0;0;20;25;20;15;15;5;30;15;30;5;5;5;40;10;15;25;10;5;15;25;20;15;15;10;7;10;9;8;9;6;7;9;7;9
487;7;1;14;2;19;15;3;9;11;1;466;0;0.46;0;24;2;10;20;20;15;20;15;0;367;640;753;367;473;340;460;380;200;24;Classics;6;Harvard University;1 400.00;26 019.00;4;1;1;New Jersey;7733;0;1;5;3;Professor...?;2;4;4;2;8;5;3;2;5;2;7;8;5;9;6;10;6;2;5;0;25;26;15;10;9;15;20;15;15;20;15;15;15;15;15;20;20;15;7;9;6;8;5;6;7;7;5;5;1;7;6;8;5;7;2;7;4;0;2;5;8;7;7;6;8;6;8;8;5;6;5;1;3;15;20;15;20;15;15;20;20;15;20;5;20;20;15;15;15;20;15;15;15;20;20;15;15;7;9;8;6;5;6;9;8;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
488;8;1;16;2;19;15;3;14;6;1;466;0;0.31;0;24;2;10;20;20;15;20;15;0;493;600;667;593;673;407;480;587;187;29;Business;8;Delhi University;0;0;4;1;1;India;10027;0;3;2;3;Management Consulting;7;3;3;3;9;5;1;1;1;8;8;8;8;8;8;8;8;3;5;0;15;20;20;20;5;20;20;20;20;20;10;10;20;20;20;20;10;10;5;10;7;10;8;5;10;10;7;8;1;8;8;8;8;8;8;8;8;0;4;8;10;8;8;7;5;5;10;10;10;10;7;3;3;10;20;20;20;20;10;10;20;20;20;20;10;30;5;10;10;10;35;20;20;20;20;10;10;6;8;8;8;8;7;8;8;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
